,MAL_ID,Name,Score,Genres,sypnopsis,Japanese name,poster_url
979,3235,Magma Taishi,5.92,"Action, Space, Super Power, Sci-Fi, Shounen","The alien invader Goa plots to conquer the Earth. He first warns the Murakami family (father Atsushi, mother Tomoko, and son Mamoru) of their invasion, and demonstrates his powers by transporting them to a prehistoric jungle and destroying a Giant Dinosaur before their very eyes. But they will not agree to surrender to Goa, so hope comes in the form of Magma, an armored, golden giant with long hair and antennae. He and his human-sized wife Mol, both created by the wizard Earth are sent to defend our world against Goa. They befriend Atsushi and Mamoru, the latter has Magma emotionally touched, as he wanted to have a child with his wife Mol, so Earth creates a duplicate of Mamoru, named Gam Earth gives Mamoru a whistle, with which he can call Gam Mol and Magma in times of crisis. So when Goa unleashes his various daikaiju, chances are, Magma, Mol, and Gam will fly to the rescue. (Source: ANN)",マグマ大使,https://image.tmdb.org/t/p/w500/4UlfnpmUO9HVC4ElMBN9uh8K6nL.jpg
980,19573,Short Peace Opening,6.2,"Fantasy, Sci-Fi, Supernatural","The opening animation of the compilation movie, Short Peace.",武器よさらばオープニング,https://image.tmdb.org/t/p/w500/1H5weDCfCpY7ybfUCGts3m3hWmX.jpg
981,9324,Elf 17,5.57,"Adventure, Martial Arts, Comedy, Mecha","uscat Tyler is the 108th prince of the Galaxy Empire and is known as an eccentric person. He travels around the universe accompanying a Walking Arsenal, K.K, and Lu of the Light Wing Race, the strongest creature in the universe. Wherever they go, there is trouble. (Source: ANN)",エルフ・17,https://image.tmdb.org/t/p/w500/asKRer9pEwzUwlHPzciPnsYyR5X.jpg
982,3758,Panda no Daibouken,6.17,"Adventure, Kids","This movie, another from the older production from Toei Animetion for children, follows the adventures from a little panda that leaves his current family and wants to travel.",パンダの大冒険,https://image.tmdb.org/t/p/w500/bn2J2eQEs8EEOm6F0CSOiZwvO8c.jpg
983,1550,Attack No.1,6.76,"Drama, Shoujo, Sports","Kozue is a middleschool girl and enthusiastic volleyball player. Her dream is to play in the Japanese national volleyball team. During the series she makes it from the school district league up to the Japanese volleyball finals, step by step till the international volleyball championship. But the faster and higher Kozue climbs the career ladder up, the more she gets confronted with the dark side of success: too high expectations, self-conceit and envy are progressing towards serious problems. (Source: ANN)",アタックNo.1,https://image.tmdb.org/t/p/w500/90p2GJLQD6MGXPis30sNVlarktk.jpg
984,16259,Inferious Wakusei Senshi Gaiden Condition Green,5.61,"Action, Sci-Fi","Keith, George, Edward, Yang and Shaw are Platoon #801, the five-man team formed to protect their homeworld in the Inferious galaxy from alien invasion. Gazaria's evil emperor Vince conquers the neighbor worlds of Kal and Granad, and suddenly only Platoon #801, also known as Condition Green, stands between him and the conquest of Emerald Earth. (Source: The Anime Encyclopedia)",インフェリウス惑星戦史外伝 CONDITION GREEN,https://image.tmdb.org/t/p/w500/kJumcBnmMr02I20BoBLrtqW8vuD.jpg
985,39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.5,"Psychological, Drama, Thriller, Fantasy","union that was supposed to spell the arrival of peaceful times is quickly shattered when Subaru Natsuki and Emilia return to Irlam village. Witnessing the devastation left behind by the calamities known as Sin Archbishops, Subaru sinks into the depths of despair as his ability to redo proves futile. As the group makes their way to the Sanctuary in search of answers, Subaru has an unexpected encounter with the Witch of Greed—Echidna. Subjected to her untamed rhythm, he is forced to dive into the spirals of the past and future. At the same time, several mysterious threats set their sights on the Sanctuary, heralding a horrific fate for the hapless people trapped within. Everlasting contracts, past sins, and unrequited love will clash and submerge into a river of blood in the second season of Re:Zero kara Hajimeru Isekai Seikatsu . Pushed to the brink of hopelessness, how long will Subaru's resolve to save his loved ones last?",Re：ゼロから始める異世界生活,https://image.tmdb.org/t/p/w500/maF1pZONLuFu8bRaEvuxVgF14Ml.jpg
986,4138,Chiisana Penguin Lolo no Bouken,7.36,"Adventure, Drama, Fantasy, Kids, Slice of Life","olo is a penguin who loves to explore. With his friend Pepe, he has wonderful adventures. They discover together the wonders of their world from a puppy called Don and his owner a scientist who is studying the Antarctic environment. They also discover that not everything in their world is friendly when they get stranded far from home. Yet with luck and the brave Lolo in the lead, anything can happen. (Source: ANN)",小さなペンギンロロの冒険,https://image.tmdb.org/t/p/w500/aiN7AZyGY37UXcALF0V8JcCbVTy.jpg
987,1853,Cutey Honey F,6.57,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo","On her sixteenth birthday, Honey Kisaragi goes to meet her father. However, he shows up injured and on the run. Out of nowhere, a group of thugs and a monster show up. A detective, Seiji Hayama, rescues Honey and her father. Unfortunately, the monster captures Honey`s father. A grieving Honey goes home to find it in ruins, but a handsome man gives her hope and a device to use against the monsters who took her father. With them, Honey can transform into multiple forms and destroy Panther Zora, the evil behind this. (Source: AnimeNfo)",キューティーハニーＦ,https://image.tmdb.org/t/p/w500/rJNbiQX9fXaQLj4q2Irp3yrXTum.jpg
988,11689,CCW: Crazy Clay Wrestling,3.52,Sports,"se wrestling match takes place between Yellow and Orange. Pulling out all the stops, they attack each other with all they have—German suplexes, snaps, groin kicks, tosses, and headlocks are all fair game. Only the side that can pin down the other for three seconds will be the winner, and they will both go all-out to seize the prize!",クレイジー・クレイ・レスリング,https://image.tmdb.org/t/p/w500/gwqurkgIs4yVMBuCgVAs7DJXpdo.jpg
989,1665,Babel Nisei (OVA),5.88,"Action, Sci-Fi, Mecha","fe seems simple for Koichi, a young student, until he learns that he is the reincarnation of an alien protector who crashed onto the mantle of responsibility as""defender of the Earth"", Koichi/Babel teams up with a trio of super-powered alien companions to battle the the dark forces of an evil cult leader. The war to save humanity takes Babel from the deserts of southern Asia to the upper east side of Manhattan and ultimately to a final showdown with ""the master"" in a hidden base nestled in the Swiss Alps. The action is fast-paced and deadly. The fate of the world rests in the ability of this courageous youth to tame his latent psychic power and use it to defeat the enemies of mankind. (Source: AnimeNfo)",バビル２世,https://image.tmdb.org/t/p/w500/3SmZNKagsZGUvXf9mAq0U7Arvtm.jpg
990,33687,Cyborg 009: Call of Justice 3,6.45,"Action, Adventure, Mecha, Sci-Fi, Shounen","The story will depict Joe Shimamura and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times. Their goals are unknown, and they cast a dark shadow over the world. Though few people believe in the Bresdo's existence, one American journalist named Lucie Davenport heads to Texas to contact a certain family, and she meets the cyborgs. The cyborgs themselves have been freed from their duty of protecting humanity ever since the establishment of the UN Guardian troops, and they now live quiet lives of peace.",Unknown,https://image.tmdb.org/t/p/w500/oKcWT9MZBwrkXsDt6wvzadbBdmm.jpg
991,1150,Legend of Crystania,6.02,"Action, Adventure, Fantasy, Magic, Supernatural","Dreams begin to haunt Lady Sheru -- dreams of her past life as Pirotesse. Her love, Ashram, is being tormented at the hands of the soul of Barbas posing as their former king, Beld of Marmo. Interpreting this as a plea for help, Sheru searches for a way to save him by entering the chaos realm using the Chaos Ring. Meanwhile, Redon and his friends are called to arms again as ancient creatures begin to appear after being sealed away for centuries. Both their paths will cross once again, and on their shoulders will the fate of Crystania lie. (Source: ANN)",レジェンド・オブ・クリスタニア,https://image.tmdb.org/t/p/w500/gnawlBOVqwZYldBckYyGdCzMm3s.jpg
992,796,Mahoujin Guru Guru Movie,6.81,"Adventure, Comedy, Fantasy, Magic, Shounen","The hero Nike and magic user Kukuri learn of the ""Pickle of Happiness"", an item that will grant a wish to the one who eats it. With the help of old friends, they must beat the monsters to the Pickle and convince its guardian dragon to give it to them. (Source: ANN)",劇場版 魔法陣グルグル,https://image.tmdb.org/t/p/w500/cLpOPZZ3L3OPhCkt1doOkyrZFyw.jpg
993,2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,6.89,"Action, Adventure","Naruto, Kakashi, Sakura, and Lee are sent to protect a prince during his trip around the world and see that he returns safely to his home in the Moon Country. The Moon Country happens to be really rich and as such the Prince tends to buy anything his heart desires, during his travels the Prince would come across a circus group that features a rare Sabre-toothed tiger that he just had to have. So he purchased the entire group. Suddenly a mission to protect just the spoiled prince that hardly listened to anything said, turns in to a mission to look after animals and a prince that doesn't listen to what they say, and in the end somehow get them all back safely to their home country. All the while there are three mysterious Ninja wielding some frightening jutsu waiting for them. Why are they attacking them? What do they want with Team Kakashi!?! (Source: NarutoFan)",劇場版 NARUTO -ナルト- 大興奮!みかづき島のアニマル騒動だってばよ,https://image.tmdb.org/t/p/w500/uHOlbIt1s90TL3JHI3JXwBBQOP6.jpg
994,28623,Koutetsujou no Kabaneri,7.26,"Action, Horror, Supernatural, Drama, Fantasy","The world is in the midst of the industrial revolution when horrific creatures emerge from a mysterious virus, ripping through the flesh of humans to sate their never-ending appetite. The only way to kill these beings, known as ""Kabane,"" is by destroying their steel-coated hearts. However, if bitten by one of these monsters, the victim is doomed to a fate worse than death, as the fallen rise once more to join the ranks of their fellow undead. Only the most fortified of civilizations have survived this turmoil, as is the case with the island of Hinomoto, where mankind has created a massive wall to protect themselves from the endless hordes of Kabane. The only way into these giant fortresses is via heavily-armored trains, which are serviced and built by young men such as Ikoma. Having created a deadly weapon that he believes will easily pierce through the hearts of Kabane, Ikoma eagerly awaits the day when he will be able to fight using his new invention. Little does he know, however, that his chance will come much sooner than he expected...",甲鉄城のカバネリ,https://image.tmdb.org/t/p/w500/oE9sh6BS1nQGcLFvih9VlxSdJDW.jpg
995,34954,Yoshichirou no Keirei,5.61,"Historical, Samurai",should never forget our manners no matter how much we may excel in martial arts. Learn lessons from Yoshichiro's failure. (Source: Japanese Animated Film Classics),與七郎の敬禮,https://image.tmdb.org/t/p/w500/qyGZ6x211y9ijvNAnBn7e2KCgFj.jpg
996,2218,Fujimi 2-choume Koukyougakudan,5.56,"Drama, Music, Psychological, Romance, Slice of Life, Yaoi","High school music teacher, Morimura Yuuki, is the concert master and first violinist of the amateur orchestra, Fujimi Orchestra. Surprisingly, a young conductor named Tonoin Kei (known as a musical genius) joins this small orchestra to conduct. Even though Tonoin is a strict conductor, all the members adore him for the notable improvements in their performances and soon Yuuki feels his efforts for the orchestra have been fruitless. Yuuki soon comes to the conclusion that his crush of 3 years likes Tonoin, and he decides to give up on her and leave the orchestra. Tonoin refuses to let him quit, confessing that he loves Yuuki, which reveals that he's gay. Tonoin's love confession confuses Yuuki and it leads to a very horrible misunderstanding. (Source: ANN)",富士見二丁目交響楽団,https://image.tmdb.org/t/p/w500/dGgdoe8IlsPr1ZRx1IIlXtVfNzF.jpg
997,30534,Fen Qing,5.53,Music,"The official music video for ""Burn this Love"" by Jeff Cheung, the ending of Qin's Moon season 5.",焚情,https://image.tmdb.org/t/p/w500/r7lhyWHmi7k22V0INtSdQ3ui6TU.jpg
998,13171,Wasurenagumo,7.1,"Comedy, Supernatural","gend says that centuries ago, a colossal spider ravaged Tokyo. Resistance was futile, as none could quell the havoc wrought upon the city by the beast. Fortunately, one man—the legendary exorcist—stopped the devastation. Using his divine powers, he sealed the monster away and the world has enjoyed peace ever since. Mizuki Henmi is an adolescent girl who is acquainted with Shu Suzuri, a dull young man who runs an old Japanese bookstore. During a routine visit to his store, Mizuki learns of a mysterious and valuable book that Shu is planning to sell. Unfortunately, the unrestrained Mizuki handles the book roughly, breaking the seal that kept it shut and revealing an odd entity—a cute spider. Wasurenagumo tells the story of Mizuki, Shu, and their seemingly harmless spider. However, ominous winds begin blowing. While Shu is infatued with his arachnid friend, Mizuki becomes wary of its every move…",わすれなぐも,https://image.tmdb.org/t/p/w500/wafbftomue5BnIsSXN2ircyBMQh.jpg
999,33498,Ganbare! Kickers Specials,6.25,"Drama, Shounen, Sports",The 24-26th episodes aired as a special the following year by itself.,がんばれ！キッカーズ,https://image.tmdb.org/t/p/w500/zyM9Ngcl0glBsArEQPKBKkBBXQk.jpg
1000,2365,Grandeek,5.68,"Adventure, Fantasy, Magic","This is a tale of swords and sorcery as the young warrior-woman Tia Allbright and her hapless assistant, Luke, battle demon assassins in a fantasy land. Tia arrives on the island of Marcleida with her trusted sword 'Grandeek,' which holds a spirit within that helps her on her quests. She is soon turned away however. Determined to get on the island, Tia searches for a way past the fences that guard the entrance, as another stranger arrives on the island to take on a mysterious job. Someone has been killing the inhabitants of the island and has the ability to appear and disappear at will. Seems the sword 'Aihorn' has been stolen and the spirit that resides within it seeks vengenance on those who killed its master 50 years before. As Tia makes her way inside the island, it becomes clear that both she, and the stranger, are after the sword Aihorn, hoping to bring to an end its bloody goal. But the sword has the ability to possess the person who wields it - putting Tia and the stranger at a great disadvantage. Based on the manga by Kohime Ohse, Tia and Grandeek will have to face their most difficult challenge yet... (Source: AnimeNfo)",GRANDEEK,https://image.tmdb.org/t/p/w500/9qlOzvJUk85utfDoEz4NRyD9DdH.jpg
1001,1800,Fatal Fury 2: The New Battle,6.74,"Action, Adventure, Drama, Martial Arts, Shounen","fter defeating Geese Howard, legendary fighter Terry Bogard faces German warrior Wolfgang Krauser, only to suffer a humiliating defeat. Depressed by his loss, Terry wanders around the country, wasting his life through drinking. Only a young boy named Tony can convince Terry to go back to his winning ways, conquer his fears, and once again face Krauser. (Source: ANN) Based on the Neo Geo SNK video game Fatal Fury 2.",バトルファイターズ餓狼伝説2,https://image.tmdb.org/t/p/w500/y4EuF7jGgAWJirjqzEAJTk3T3Uq.jpg
1002,7026,Mado,4.8,Comedy,Short experimental animation from 1965 by Yoji Kuri.,窓,https://image.tmdb.org/t/p/w500/9EzKeB7w4HyB3U5a2sI9Dx6DyZb.jpg
1003,2420,Spirit of Wonder: Shounen Kagaku Club,6.6,"Drama, Sci-Fi, Seinen, Space","The now 50 year old Scientific Boys Club decides to built a ship that sails to Mars on the ""Ethereal Current"" - a thesis of the wife of a club member which claims that the universe is flooded with Ethereal energy. On this stream they travel to Mars in order to prove an old theory about channels on Mars built by Martians, but there is no life. Many years later, when both theories are considered to be nonsense, a Mars expedition discovers a stone with the inscription ""Scientific Boys Club 1954"". (Source: ANN)",ザスピリットオブワンダー:少年科學倶楽部,https://image.tmdb.org/t/p/w500/dJGfMt7ywVM7ls35LShoyu4N09H.jpg
1004,20189,Boku no Son Gokuu,6.07,"Kids, Adventure, Fantasy","Son-Goku is a monkey who was born from a stone and is endowed with magical powers. He gets carried away and goes on a rampage until at last Buddha confines him within Mt. Gogyo. Saved by Sanzohoshi, Son-Goku accompanies him on a journey to India. But on their way, monsters lie in wait for them. (Source: BakaBT)",ぼくの孫悟空,https://image.tmdb.org/t/p/w500/xMq2CGhzBLEwj9eFnZW6YHChfrJ.jpg
1005,32461,Mitsuami no Kamisama,6.78,"Slice of Life, Drama, Seinen","The earth shook. The sea roared. A far greater disaster followed. And then... There is a small house solitary standing by the seaside. A pigtail-braided girl is living there alone since that day. Mail is no longer delivered, but even this morning she's hanging out the laundry as usual. She's unaware that all around her, the clothes-pegs are quarreling, the pillow argues with the umbrella about the outside world, and the new toothbrush is unsuccessfully trying to be polite with the silent, old ones. Do things exist to be used until they are consumed or broken? Are they afraid of being thrown away once their life cycle is complete? (Source: AniDB)",みつあみの神様,https://image.tmdb.org/t/p/w500/rj4qNHQ1pK6aa0xdY0qM2U8TyfG.jpg
1006,16049,Toaru Kagaku no Railgun S,8.06,"Action, Sci-Fi, Super Power","koto Misaka and her friends are back, investigating rumors across Academy City. Soon, Mikoto discovers something terrifying: horrific experiments are taking place throughout the city, involving the murder of thousands of espers. Moreover, these espers are far from just ordinary people: they are clones of Mikoto herself. Feeling responsible for their treatment, she sets off to put an end to the experiments; however, the forces opposing her are much more dangerous than she anticipated, and Mikoto finds herself up against some of the most powerful espers imaginable. Toaru Kagaku no Railgun S continues the story of the Railgun as she desperately fights to put an end to the inhuman experiments that she believes she helped cause, her life dragged deep into despair in the process. There's never a dull moment in Academy City, but no one ever said all of them would be pleasant.",とある科学の超電磁砲S,https://image.tmdb.org/t/p/w500/yLQZ4XPVylnbRV7VYE23g5UnVwj.jpg
1007,8896,Natsufuku no Shoujo-tachi,6.12,"Drama, Historical","In 1945, the second and third-year students of a Hiroshima girls' school are taken away to work in war factories. The remaining 220 girls of the first year try to make the best of their new-found status as the only teenagers in an almost deserted town, even amid the deprivations of wartime. On the 7th of August, an American bomber changes their lives forever. Broadcast on the 43rd anniversary of Hiroshima in memory of ""the girls who lost their lives to the atom bomb."" (Source: Anime Encyclopedia)",夏服の少女たち,https://image.tmdb.org/t/p/w500/nLk22bg01csKGHNXVH6rjL0yk78.jpg
1008,5802,Fantascope: Tylostoma,6.77,"Fantasy, Supernatural","man who appears every 700 years. Streaching before the man's eyes the world rusted away to monochrome and gray. Once before the town flourished that is now in ruins. The man now, has a chance meeting with a person, a prositute. A story of passion curling like smoke....Tairosu Tomah's story has begun. (Source: Animenfo)",Fantascope~tylostoma~,https://image.tmdb.org/t/p/w500/pV1HxpsBfkrvaCTQeGHNCP8ArFe.jpg
1009,6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,7.21,"Police, Comedy, Mystery, Shounen","Sonoko is writing a script for a play. In her script, there's a murder case, and high-school detective Suzuki Sonoko is there to help solve it. Haibara finds flaws in the deduction section of the plot, and Ran decides to call Shinichi for help with the script. (Source: Wikipedia, edited)",名探偵コナン 女子高生探偵　鈴木園子の事件簿,https://image.tmdb.org/t/p/w500/zMkquewehMcU1g9VqXGZKn0vZyY.jpg
1010,5051,Macross XX,5.46,"Action, Mecha","showcase of Macross variable fighters in action, from the VF-1 Valkyrie to the YF-19 and YF-21 - as animated in 3D by Gonzo.",マクロスXX,https://image.tmdb.org/t/p/w500/qBINXOsn67ZQhNYKvZRh0HgNtVq.jpg
1011,7247,Naked Wolves,5.96,"Action, Kids, Sports, Comedy","In the Flash-animated television comedy series, a sumo wrestler named Mikoshiarashi travels around the world to train to become the Yokozuna, the Grand Sumo Champion. He meets colorful characters along the way as he is determined to meet his goals.",ネイキッドウルブズ,https://image.tmdb.org/t/p/w500/ksZ5rGI4SE3nk1It96IyBjzvCf4.jpg
1012,9221,Kanzen Shouri Daiteiou,5.2,"Action, Adventure, Kids, Mecha, Sci-Fi","hen an alien force attacks Earth, a giant sword falls onto the campus of Paradise Elementary School, transforming it into a flying vessel. The fate of the planet lies with one group of kids who must pilot powerful mecha to stop the invaders before it's too late! (Source: Anime-Planet) Note: Originally planned as a TV anime series, this ended up as a promotional video for its manga serialization on magazine Monthly Daiteioh.",完全勝利ダイテイオー,https://image.tmdb.org/t/p/w500/fxrtlqyEsToktvJHqFIwx4lv0xn.jpg
1013,43522,Leo,6.8,Music,usic video directed and animated by Mah for the song Leo by Eve. (Source: Anilist),LEO,https://image.tmdb.org/t/p/w500/pD6sL4vntUOXHmuvJPPZAgvyfd9.jpg
1014,36995,Precure Super Stars! Movie,6.69,"Action, Fantasy, Magic",No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,映画プリキュアスーパースターズ!,https://image.tmdb.org/t/p/w500/3pou00d99tRlccmtyR3NL1vc8IQ.jpg
1015,15227,Kono Sekai no Katasumi ni,8.24,"Historical, Drama, Seinen","Suzu Urano is a pure and kindhearted girl who loves to draw and keep her head in the clouds. Growing up in the outskirts of Hiroshima with her family, she is more than happy to help with her grandmother's nori business. However, when she becomes of age, Suzu leaves her beloved home to marry Shuusaku Houjou, a man she barely knows. As she integrates into her new husband's household, the homesick bride struggles to adjust to the unfamiliar environment as the war effort extends far beyond its point of no return. When the war reaches Suzu's own backyard and peace gives way to brutality, how will she support herself and those she comes to love along the way? Kono Sekai no Katasumi ni paints a colorful yet haunting depiction of everyday life in the years before and after World War II, showcasing the perseverance and fortitude of ordinary Japanese during one of the darkest periods of modern history.",この世界の片隅に,https://image.tmdb.org/t/p/w500/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg
1016,9523,Minori Scramble!,6.24,Comedy,"Tamaki is an elementary school girl. Her father Dr. Yagiyama loves penguins and his excessive lectures about penguins makes Tamaki hate them. In order to get rid of her hatred of penguins, he engineers the penguin-roid ""Minori"". Tamaki and Minori run about the neighborhood to solve troubles caused by her father.",みのりスクランブル!,https://image.tmdb.org/t/p/w500/10HpVdQ468fl1mgjQS9MoJCQjrX.jpg
1017,35111,Haikyuu!! Movie 4: Concept no Tatakai,8.11,"Comedy, Drama, School, Shounen, Sports",cap film that will cover the match against Shiratorizawa Academy that took place in the third season. (Source: MAL News),ハイキュー!! コンセプトの戦い,https://image.tmdb.org/t/p/w500/ewew32cuPfWjD8QKoHztkV8TS84.jpg
1018,15095,Shin Koihime†Musou OVA Omake,6.25,"Adventure, Comedy, Ecchi, Fantasy",special included in the DVD of Shin Koihime†Musou OVA and the BD-BOX of Shin Koihime†Musou.,ちびちび演義 真・恋姫ふらっしゅ～報われない組、報われんとするのこと～,https://image.tmdb.org/t/p/w500/9AvZqsNEKcU26ySfjIvGRa4itQ5.jpg
1019,41916,You Yao,6.82,Comedy,"Today, the imperial court is soliciting traversals, giving them various positions according to their talents, changing the civilization after the fall, and trying to create a new world. Zuo Yunqi is just an ordinary young master, mixed with the court in disguise as a spy to save his father. However, he was recognized by one hired specifically to spot such spies, and the two engaged in an epic battle of wits. When the two jointly prevented a terrifying conspiracy, they found that the traversals secretly established an alliance to try to overthrow those in power and build a new society of peaceful coexistence. Zuo Yunqi and his party were forced to participate in this battle. (Source: V2Anime, translated)",有药,https://image.tmdb.org/t/p/w500/67YXOoKGODyGvJXfXzVmgHNXYh8.jpg
1020,3474,Push,6.27,Parody,"In a convenient world where vending machines offer just about everything, the hero procures whatever he needs from machines on his journey to see the creator. He tries to make a replacement purchase of the earth. But the creator declines his request, saying simply that there is no such thing as a brand new earth. The simplicity of the story illustrates the depths of Tezuka Osamu's despair at earths degradation, forming the gist of this 4 minute work. (Source: notes on the introduction for the DVD ""Tezuka The Experimental Films"" released by Madman Films)",プッシュ,https://image.tmdb.org/t/p/w500/fHStfRjQGstuqtUz4Q22lbFU58M.jpg
1021,31588,All Out!!,7.09,"School, Seinen, Sports","ugby is a sport where anybody can be a star when they hold the ball. The rules are simple: one player has to carry the ball past the goalposts across the field while avoiding the other team, who are allowed to use all their force to knock the enemy down. However, the player can pass to a teammate behind them or kick the ball before they are tackled. Unlike other sports, the game continues even when the person holding the ball is taken down. Kenji Gion is a short but feisty high school freshman at Kanagawa High School. Right after the school's opening ceremony, he meets the tall and timid Sumiaki Iwashimizu, and the two of them get an invitation to observe the rugby club. When Gion watches the match, he realizes that even though big and tall guys have an advantage, there are positions for people of all shapes and sizes. Immediately convinced that he has found a sport he can excel at despite his short stature, he signs up, though Iwashimizu declines. Gion is unable to accept Iwashimizu's excuses and drags him back into the sport. Their training becomes intense as they aim to become the champions of Hanazono, the national high school rugby championships.",オールアウト!!,https://image.tmdb.org/t/p/w500/d3lMCQJfjCBlGFy5sWpsEaBnEPl.jpg
1022,35228,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,6.86,"Comedy, Historical, Romance, Shoujo","The story follows Benio ""Haikara-san"" Hanamura, who lost her mother when she was very young and has been raised by her father, a high-ranking official in the Japanese army. As a result, she has grown into a tomboy. Contrary to traditional Japanese notions of femininity, she studies kendo, drinks sake, dresses in often outlandish-looking Western fashions instead of the traditional kimono, and is not as interested in housework as she is in literature. She also rejects the idea of arranged marriages and believes in a woman's right to a career and to marry for love. (Source: ANN)",劇場版 はいからさんが通る 後編 ～花の東京大ロマン～,https://image.tmdb.org/t/p/w500/8xlCJLPOnYcqVeCOzmXpicyCEOA.jpg
1023,28539,Garo Movie: Divine Flame,7.61,"Action, Demons, Supernatural, Magic, Fantasy","on, who has succeeded the name of Golden Knight ""GARO,"" devotes himself to train a young Makai Knight for the next generation, together with Prince Alfonso of the Valiante Kingdom. Then, they receive an order to exterminate the most beautiful Horror in the world which resides in a neighboring country ""Vazelia."" At the same time, a young Makai Knight for the next generation is kidnapped by an unknown person. Leon desperately follows them, only to find that he is surrounded by his enemies at a dead end. Then, a Makai Knight Dario who was supposed to be missing for some time suddenly appears and rescues him. Under his guidance, Leon is led to the town where he meets up a totally unexpected person. (Source: ANN)",劇場版 牙狼〈GARO〉‐DIVINE FLAME‐,https://image.tmdb.org/t/p/w500/74xMMFGE2eGXQZNKyqcc69R4TUM.jpg
1024,6211,Tokyo Magnitude 8.0,8.06,Drama,"ddle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later. When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major earthquake shakes the Kanto region; helpless, both kids witness the devastating power of this natural disaster as it brings the city to its knees. In its aftermath, they stumble upon Mari Kusakabe, a motorcyclist and single mother who decides to help the young siblings. Aiming to return to their homes and reunite with their families, the group sets off on a long and hard journey through the decimated city.",東京マグニチュード8.0,https://image.tmdb.org/t/p/w500/gsBILCUtoCGaFsdfRkeiskxu8Rs.jpg
1025,180,Vandread,7.21,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space","In Vandread , men are from Mars and women are from Venus! Well, not quite. Technology has allowed mankind to colonize the entire Milky Way galaxy, and in one star system, the men and women live on two different planets, Taraak and Mejere. A bitter and very literal gender war rages, to the point where they don't even see each other as the sames species anymore! Hibiki Tokai, a male third-class laborer from Taraak, ends up stuck on a battleship after a botched attempt at stealing a robot. When female pirates capture the Taraakian Vanguard, things don't look like they could get any worse for Hibiki. Unfortunately, they do; when the male crew of the Vanguard fire on their captured vessel out of desperation, they created a giant wormhole, which sucks the Vanguard and the Mejeran pirate's ships into itself! Now, stuck far away from their home planets, these men and women must learn to work together if they ever wish to make it back home.",ヴァンドレッド,https://image.tmdb.org/t/p/w500/nnJD761PKhOZukEhl3GHpomtUm2.jpg
1026,40995,Hentatsu (TV),5.1,"Adventure, Mystery","Hentatsu follows two girls exploring a seemingly abandoned version of Nakano Broadway, a Tokyo shopping mall known for Mandarake and other shops catering to fans of anime and other forms of pop culture. (Source: AnimeNewsNetwork)",へんたつ,https://image.tmdb.org/t/p/w500/tNyg8i71Bq1M75Hv3jxpkaC6FdE.jpg
1027,18795,Dagram vs. Round-Facer,4.96,"Space, Mecha, Sci-Fi",Flying Dougram battles in space.,DOUGRAM vs ROUND-FACER,https://image.tmdb.org/t/p/w500/5b13qeGHZzUYl68U0k2sfAn7ODl.jpg
1028,34543,Dive!!,6.08,"Comedy, Sports","The series revolves around the Mizuki Diving Club (MDC), which is on the verge of closing down after having financial troubles. The club's new coach persuades the club's parent company to stay open on one condition: that the club sends one of its members to next year's Olympics as part of Japan's Olympic team. (Source: ANN)",DIVE!!,https://image.tmdb.org/t/p/w500/rl5aC6Kh46kuEwZYf0lbIMvijr1.jpg
1029,36108,Takunomi.,6.43,"Comedy, Slice of Life","20-year-old Michiru Amatsuki moved to Tokyo after a career change, and now finds herself living in a woman only share house, Stella House Haruno, with a few other women of varying age and occupation. Every night the girls settle down and have a drink or two (or more) as drama ensues.",たくのみ。,https://image.tmdb.org/t/p/w500/9V9jkB9hERbITEo7ONBg5YYQDgO.jpg
1030,4198,Koutetsu Jeeg,7.01,"Action, Mecha, Demons, Sci-Fi, Shounen","Hiroshi Shiba is an outstanding car racer whose father is assassinated upon the discovery of the Bronze Bell from an ancient civilization. This Bronze Bell is coveted by Queen Himika who comes from that ancient era; the Yamatai Kingdom, and whose ambitions are to seize the Bell and dominate earth. Hiroshi is left with a few items from his father which would enable him to morph into a full sized mecha warrior, the Steel Jeeg. With these abilities and the help of his father's brain implanted in a computer and his assistance Miwa ""Micchi"" Uzuki, they set out to neutralize Himika's plans of world dominion.",鋼鉄ジーグ,https://image.tmdb.org/t/p/w500/zvJPbyWflWHbHMHSdue1n4N69tC.jpg
