,user_id,anime_id,rating,watching_status,watched_episodes
53881228,174703,901,7,2,1
32378421,105066,974,5,2,1
4137429,13626,16904,7,6,1
96547780,311969,1575,9,2,25
101598929,328206,14227,7,2,13
18350740,59428,33836,6,2,12
83264587,269534,16049,10,3,0
9344184,30485,36873,7,2,10
55492961,180104,2167,5,2,23
42623080,138219,298,10,2,12
69392918,224416,8247,8,2,1
19493407,63018,25157,1,2,12
106697687,345115,10838,5,2,11
20430332,66056,20,5,2,220
72302288,234009,431,8,2,1
23733748,76868,37779,8,2,12
104388376,337426,14741,8,2,12
40828829,132407,30585,6,2,1
93223107,301181,14353,8,2,1
60493984,196057,322,8,2,12
588486,1954,5460,8,2,1
8795297,28729,32182,8,2,12
64874747,209990,2034,9,2,24
89530082,289386,861,9,2,24
88269479,285231,8768,9,2,1
77513980,251109,449,7,2,1
36828668,119598,66,4,4,0
67882192,219602,28121,9,2,13
41361465,134086,79,6,2,24
8798271,28736,23273,10,2,22
92365109,298291,6547,8,2,13
28847538,93473,10620,6,2,26
78705552,254830,889,7,2,12
19128160,61859,3782,8,2,1
80801009,261659,22547,7,2,13
71049214,229945,2963,8,2,13
24154557,78344,974,6,2,1
33944948,110094,10716,9,2,1
102865965,332477,395,7,2,13
46925191,152235,7024,2,2,1
96172054,310761,30,10,6,0
53241548,172668,37999,8,2,12
89956402,290693,10793,9,2,22
37907039,123071,11771,10,2,25
103312477,333892,20583,10,2,25
34475467,111822,14227,6,2,13
10081725,32851,16904,7,2,1
56618558,183640,37105,10,2,12
63440725,205584,10521,7,2,13
47312103,153577,1575,10,2,25
42599219,138130,902,7,2,1
74661759,241718,1121,5,2,1
68121884,220402,34498,7,2,1
29896160,96877,7711,7,2,1
50335489,163220,8339,7,2,1
105431908,340861,8525,8,2,12
108499156,350998,10793,8,2,22
102969040,332787,1981,7,2,2
19654182,63529,12413,10,2,12
54889779,178038,20,6,4,141
46807955,151848,5630,8,2,11
100155807,323574,1292,6,2,5
24503106,79467,17641,10,2,1
106638607,344921,33489,5,4,5
33035903,107063,31297,9,2,1
14009501,45498,41168,7,2,1
91825094,296642,37779,8,2,12
103555674,334732,14741,4,2,12
63709984,206452,37999,8,2,12
18354883,59444,6211,9,2,11
76297217,247166,23281,9,2,11
78732244,254955,325,8,2,25
31702873,102821,9213,8,2,1
68429329,221438,41168,7,2,1
92456423,298596,11771,10,1,25
38741475,125824,527,7,2,276
87992359,284344,38992,7,2,12
23981071,77755,32615,7,1,0
87372425,282506,12711,8,2,13
44297434,143732,34096,10,2,12
38655743,125543,191,6,2,1
26819989,86917,355,5,2,24
32949611,106848,25429,6,2,10
26302966,85278,16049,9,2,24
51207480,165967,530,8,2,46
106625848,344855,145,9,2,26
34842031,113058,13601,10,2,22
80507776,260687,2167,7,2,23
48290412,156718,1535,10,2,37
43914403,142462,33489,7,2,25
79085379,256064,66,8,3,9
45218774,146736,7014,10,2,1
31956258,103622,901,9,2,1
60010215,194497,27727,9,1,2
8686897,28371,33926,8,2,12
92573113,298996,9253,10,2,24
45816737,148552,437,9,2,1
66547317,215402,467,9,2,26
4299256,14132,191,9,2,1
24018865,77905,14741,8,2,12
34099150,110601,66,7,2,26
11056874,35984,10408,8,2,1
61494039,199170,41468,7,2,3
48916413,158678,91,8,2,3
38967365,126579,12679,5,2,13
49602127,160891,35608,7,2,1
983265,3337,32182,9,2,12
64901737,210085,19163,7,2,10
139727,463,14227,7,2,13
40227845,130597,191,7,2,1
58732958,190332,1,8,2,26
82905567,268423,13601,9,4,11
48027584,155955,1535,7,2,37
15047563,48844,6547,8,2,13
82121152,265864,243,7,2,13
47199448,153150,6547,7,2,13
93226244,301193,985,9,2,1
94945522,306841,37569,5,2,12
53951624,174931,20583,6,2,25
78617855,254528,17777,7,2,12
83839017,271259,4793,8,2,1
80011697,259188,37779,10,1,0
102885782,332537,25157,6,2,12
31495377,102147,14227,9,2,13
22526088,72931,861,8,2,24
49958239,162033,12413,7,2,12
106641612,344934,32182,8,2,12
61309514,198616,34055,6,2,12
98895613,319546,11441,8,2,2
78661116,254689,10793,7,2,22
61184984,198211,28121,7,2,13
9870203,32157,4794,8,2,1
35436187,114984,31043,8,2,12
68436080,221457,2167,9,2,23
34869007,113150,10620,9,2,26
18377188,59513,249,9,2,167
73663363,238466,37779,8,2,12
13046359,42447,38408,7,2,25
20514805,66355,28979,8,2,12
96234039,310955,1917,7,2,3
91509516,295696,39587,7,2,13
67714992,219118,20583,8,2,25
89081626,287818,31964,8,2,13
88017224,284426,23281,7,2,11
41978038,136052,23673,9,2,12
49444266,160325,28891,8,2,25
35946513,116686,355,5,2,24
79760691,258345,23673,10,2,12
19438178,62861,1254,9,2,114
9527631,31096,10711,4,2,12
8883187,29005,20889,7,2,1
84252887,272603,12967,6,2,12
16257761,52739,6547,9,2,13
10437713,34001,35851,8,2,1
91097725,294355,58,8,2,26
23666779,76642,243,10,2,13
72479367,234605,1361,7,2,1
60473242,195983,16157,9,2,12
48934713,158743,12967,9,2,12
51020372,165386,10624,6,2,1
42728412,138540,357,8,2,4
1226799,4188,30346,10,2,1
10093530,32879,355,7,2,24
92707067,299469,16157,5,2,12
54905051,178100,28623,8,2,12
49760994,161399,31417,7,2,12
7631587,24990,431,9,2,1
44490348,144357,5630,9,2,11
32289398,104766,38408,10,3,25
7953028,25972,16049,8,2,24
15195594,49342,145,8,2,5
81447092,263744,37520,7,2,24
100762090,325556,28121,7,2,13
14763650,47907,3503,5,2,12
91784521,296531,14741,10,2,12
88484010,285963,37520,8,2,24
31285086,101422,40028,9,1,12
21493171,69519,2167,9,2,23
25980153,84236,37349,3,2,12
2544002,8522,28891,10,2,25
90300020,291807,22,10,2,178
2898828,9794,31757,8,2,1
67765394,219271,2218,3,2,1
72976184,236194,31181,9,2,12
47115458,152871,6547,9,2,13
79844735,258632,2890,9,2,1
92609167,299145,5630,8,2,11
66860765,216370,2899,7,2,1
105908867,342400,33489,9,2,25
71840140,232476,31988,8,2,13
97511859,315106,2581,9,2,25
37396383,121535,1575,9,2,25
65001539,210384,861,7,2,24
4654606,15367,37999,8,2,12
62707835,203174,9077,6,2,1
32344575,104955,180,7,2,13
86604394,279993,9253,8,2,24
93627384,302508,2451,9,2,31
106931591,345902,355,8,2,24
104072321,336459,23725,6,2,3
100291474,323986,527,8,2,276
81384560,263548,25835,8,2,24
87490841,282904,31580,4,2,13
7282282,23888,11783,7,2,13
102162884,330123,30,10,2,26
104074468,336461,1535,10,2,37
2446094,8208,2581,9,1,1
99140658,320383,25157,6,2,12
10848763,35321,2034,8,2,24
17070267,55324,2034,10,2,24
59705830,193496,101,5,2,12
103054068,333041,1361,7,2,1
26293896,85252,6547,8,2,13
34376503,111506,41168,8,2,1
63519665,205838,35851,7,2,1
21865216,70778,1055,8,2,6
35125826,113976,21273,8,2,12
75882843,245737,20,8,2,220
16557907,53659,530,5,4,0
85922579,277841,40693,5,2,1
108135990,349890,2026,10,2,52
7443814,24397,530,10,2,46
66914059,216535,20583,7,2,25
99240152,320674,11887,5,2,13
25309709,82103,22689,7,2,2
65879284,213231,31757,10,2,1
101882073,329194,431,10,2,1
81880496,265064,449,6,2,1
94292829,304706,38408,8,2,25
407416,1319,437,10,2,1
15278960,49599,1516,9,2,153
23609011,76440,8888,7,2,1
48973562,158893,15335,9,2,1
91058172,294208,31964,8,2,13
101697033,328515,3782,8,2,1
69578782,224974,527,6,2,276
21874286,70801,2890,8,2,1
28324178,91805,23281,9,2,11
39890570,129636,1535,7,3,3
33749942,109403,20,6,4,112
9938997,32413,37349,5,2,12
71997358,233024,2961,9,2,1
88303622,285333,512,9,2,1
2166371,7295,6774,8,2,11
579822,1934,38408,9,2,25
96077064,310477,31043,4,2,12
90590732,292682,21855,8,2,5
95314857,308052,36517,6,2,1
40103221,130224,17641,5,2,1
31613442,102534,17643,8,2,1
75809470,245488,9253,10,2,24
41400884,134220,10716,10,2,1
101561878,328111,29755,9,2,1
94113728,304138,1535,9,2,37
62000513,200868,34962,6,2,1
88023744,284452,14407,8,2,1
95857356,309773,325,8,2,25
34192018,110900,22433,7,2,12
101939353,329385,10155,8,2,13
71397824,231049,1535,8,2,37
34618089,112327,20583,10,2,25
8626129,28162,513,10,2,1
12544089,40782,19163,8,2,10
15528082,50456,5630,8,2,11
22381896,72448,10507,3,2,47
59383573,192421,11783,5,4,4
53763590,174330,50,7,2,24
86461509,279532,32615,10,2,12
59158004,191717,30347,7,2,2
91062015,294215,10278,9,2,25
59052309,191379,31757,8,2,1
68714475,222273,180,7,2,13
88203848,284991,15039,9,2,1
66651294,215684,1,8,1,10
79043104,255930,7337,10,2,1
56882651,184563,40052,8,2,23
34316402,111292,801,9,2,26
18538680,60054,889,9,2,12
34935310,113362,2994,8,2,1
21989245,71162,1485,7,2,35
53789169,174396,1363,10,2,1
49092685,159264,34438,9,2,1
86823064,280719,37105,8,2,12
20329496,65716,8888,8,2,1
70316719,227551,145,8,2,26
26490339,85844,1940,7,2,1
100319011,324059,530,6,2,46
95484786,308564,34541,5,2,1
20668772,66873,13601,3,2,22
85120612,275405,19685,5,2,13
40602459,131739,438,7,2,3
50679589,164334,14741,7,2,12
74555995,241429,31163,8,2,12
105337473,340542,31043,9,2,12
32998519,106987,32182,8,2,12
77137051,249868,1535,8,2,37
35874257,116458,157,5,4,7
19607275,63371,31043,9,2,12
55631532,180568,37520,9,2,24
67787459,219338,37349,8,2,12
89411732,288985,895,7,2,1
81403719,263609,6547,6,2,13
98814301,319268,28121,8,2,13
20988755,67981,1002,6,2,6
3102753,10409,36451,7,2,1
65626005,212393,512,8,2,1
51880313,168261,1,8,2,26
71000979,229826,35608,7,2,1
12278274,39881,5719,7,2,2
3732566,12367,12115,8,2,1
4010602,13241,37055,9,2,1
11444957,37251,36548,7,2,12
59057598,191394,32615,9,2,12
30108811,97603,355,7,2,24
74462024,241091,28121,8,2,13
72599036,234958,33010,6,2,1
56153375,182219,37349,8,2,12
36092022,117176,14227,9,2,13
41012688,132990,10793,7,2,22
79276449,256702,30778,7,2,1
74079968,239852,34055,6,2,12
45400921,147305,35851,8,2,1
13925551,45232,13411,7,2,1
84506192,273420,14227,8,2,13
16509375,53485,32615,5,2,12
17991681,58289,1575,10,2,25
71026905,229891,23273,9,2,22
73741833,238752,31043,7,2,12
47679770,154803,10408,10,2,1
89897578,290539,31043,8,2,12
33889262,109875,861,5,2,24
16148591,52422,37779,9,2,12
58550803,189756,31757,8,2,1
48785983,158290,28891,7,2,25
94151832,304258,39741,9,2,1
11731640,38150,431,9,2,1
49547942,160674,15227,10,2,1
62450646,202339,31988,5,2,13
36727237,119255,18671,9,2,12
88957090,287373,34541,8,2,1
85182075,275544,37349,8,2,12
83381683,269867,58,10,2,26
78791268,255145,31636,9,2,12
14110794,45846,31181,10,2,12
94447704,305167,31405,4,2,12
73083965,236544,42897,8,1,2
37561880,122012,889,7,2,12
9561396,31207,437,7,2,1
4389020,14427,23293,8,2,1
93510244,302140,31964,7,2,13
86404992,279351,1571,6,2,25
20160745,65140,31757,9,2,1
106029237,342810,951,10,1,0
82874328,268333,80,7,2,43
61020785,197724,34055,7,2,12
16128243,52361,527,8,2,276
29309814,95000,31043,9,2,12
44146769,143292,1535,10,2,37
85659261,277029,34498,5,2,1
30369702,98410,12967,6,4,1
87543839,283065,13601,5,2,22
29145376,94445,28691,6,2,1
66470484,215152,3782,8,2,1
97706737,315726,6547,2,2,13
86548698,279783,37569,6,2,12
107298464,347134,6413,2,2,1
14918410,48425,39741,9,2,1
32161846,104336,37055,8,2,1
95055823,307226,210,6,2,161
13395394,43502,2167,8,2,23
64103820,207652,4654,7,2,24
86298132,279003,9000,4,2,1
59164562,191737,36125,7,2,1
90069504,291088,11981,8,2,1
62559080,202695,25157,8,2,12
33887812,109873,31964,8,2,13
93368511,301684,14713,7,2,13
78235879,253241,1047,10,2,1
78103507,252812,157,6,2,26
106544519,344581,1951,9,2,3
26271822,85190,12115,9,2,1
62544906,202646,474,7,2,4
16385648,53142,2499,8,2,1
86091284,278333,531,5,2,1
58787152,190527,16904,7,2,1
446384,1444,906,6,2,1
91596859,295950,28891,9,2,25
67552142,218593,14741,7,2,12
95430710,308384,13587,8,2,1
13630231,44293,14289,9,2,13
6314086,20749,2167,7,2,23
101954738,329436,10620,7,2,26
38259641,124255,1292,6,2,5
90186795,291446,14741,7,2,12
20587507,66613,11979,8,2,1
14110966,45847,3269,7,2,1
6777916,22206,10408,10,2,1
5942665,19503,33836,8,2,12
69878988,226086,18671,9,2,12
53119485,172272,32182,8,2,12
74464202,241098,33969,8,2,20
35466695,115075,243,7,2,13
59219339,191941,29978,1,2,1
48468638,157272,10686,5,2,1
32715895,106143,759,10,2,1
33425000,108287,36286,6,2,1
105985667,342656,1535,8,2,37
43455930,140938,437,8,2,1
92082345,297466,6895,4,2,12
89292788,288559,11771,7,2,25
31520322,102227,32271,9,2,11
67547498,218575,513,8,2,1
29731905,96349,10793,8,2,22
19524994,63105,34117,8,2,1
103202181,333498,12967,8,2,12
11705339,38096,8247,7,2,1
7767272,25422,2034,10,2,24
38770057,125917,20,6,2,220
76622362,248242,35608,8,2,1
55115883,178839,31163,7,2,12
40936064,132748,437,9,2,1
60860821,197208,2144,5,2,1
19282067,62334,6413,7,2,1
90462593,292307,11981,8,2,1
46739435,151612,10408,6,2,1
38850063,126188,20187,10,2,1
52478759,170194,5205,10,2,1
74732447,241938,23273,10,2,22
67502876,218444,10155,10,3,8
48631168,157785,14227,7,2,13
52564232,170502,10408,10,2,1
68006400,220022,31964,8,2,13
69996476,226501,36125,8,2,1
89286950,288532,37999,8,2,12
49738530,161328,530,5,2,46
32746319,106236,31588,5,2,25
3742358,12403,18671,3,2,12
39314067,127696,3782,9,2,1
68319700,221070,7222,7,2,1
104440928,337570,19163,6,2,10
50938481,165150,10793,7,2,22
85223278,275681,1471,7,2,63
102733606,332056,8525,8,2,12
47230240,153264,1760,7,2,1
14650598,47565,35851,7,2,1
83074911,268953,32615,5,2,12
81644656,264318,322,10,2,12
25163720,81662,6919,2,4,2
101420979,327650,513,10,2,1
65925702,213378,1527,5,2,1
96035913,310363,4654,9,2,24
47201914,153164,9367,6,2,12
29285892,94924,5228,7,2,1
60726024,196803,37501,6,2,1
46649277,151318,38234,10,2,1
101608306,328237,2144,5,2,1
90479822,292372,55,7,2,26
45081481,146284,38408,8,2,25
60854219,197192,22961,8,2,1
51399882,166613,1,8,2,26
77711837,251647,1527,7,2,1
44665762,144958,14131,8,2,12
66810948,216176,8246,2,2,1
29529550,95676,8547,7,2,1
47431439,153964,243,4,4,6
42519326,137833,1575,9,2,25
84464099,273278,899,7,2,1
52402052,169965,31043,8,2,12
51113583,165652,15335,9,2,1
17151593,55624,17777,6,2,12
12701244,41279,6547,9,2,13
37116290,120579,1535,9,2,37
27371505,88705,1575,10,2,25
69010143,223231,31297,6,2,1
96264308,311057,431,9,2,1
87265345,282138,6624,6,2,1
62610923,202868,527,6,2,276
37141402,120657,23281,9,2,11
21844089,70701,1313,8,2,50
10169350,33115,15775,7,2,2
63882877,206961,355,8,2,24
51922470,168412,4107,9,2,1
85099635,275340,889,6,4,5
23364313,75647,30347,7,2,2
55420644,179851,5630,7,2,11
74651159,241689,15039,9,2,1
66575646,215485,23281,7,2,11
1588599,5470,25681,8,2,12
84592799,273692,39741,8,2,1
72110105,233372,19191,8,2,1
44896498,145710,27727,9,2,12
18825331,60901,384,7,2,13
86478569,279587,28121,8,2,13
99806637,322457,889,10,2,12
73027135,236375,15197,6,2,1
29631161,96029,8525,7,2,12
100131787,323533,467,7,2,26
57509760,186572,30778,6,2,1
20667497,66870,32182,8,2,12
73097236,236601,610,6,4,3
58021354,188191,25157,9,2,12
91018565,294110,7081,9,2,44
65291720,211313,10620,8,2,26
90533364,292536,985,7,2,1
49120615,159334,12565,7,2,1
1675329,5712,8525,7,2,12
19271836,62301,2899,7,2,1
88104187,284697,31043,8,2,12
52249438,169502,1571,7,2,25
35506516,115223,530,9,2,46
2089814,7053,31988,8,2,13
5370039,17649,527,8,2,276
59684422,193421,243,9,2,13
10577746,34468,28891,9,2,25
93058221,300614,9611,9,2,3
101205293,326982,3931,6,2,1
88296497,285322,1586,6,2,2
21476403,69457,967,8,4,6
83502266,270270,34543,1,4,1
101800990,328884,5630,6,4,1
40585455,131679,22,8,3,110
89867010,290445,13587,8,2,1
27838782,90163,9926,8,2,12
101456236,327777,34962,6,2,1
100198328,323729,2963,8,2,13
73564475,238148,437,10,2,1
28992997,93985,10155,6,2,13
6159500,20253,10620,6,2,26
41718773,135236,265,10,2,1
27369602,88698,4896,8,2,26
55785562,181101,2144,7,2,1
56647963,183763,6547,10,2,13
25329613,82171,11771,7,2,25
12760103,41471,889,7,2,0
41725865,135260,27387,6,2,1
104718379,338437,10793,5,2,22
79710592,258209,36286,9,2,1
36159568,117396,437,8,2,1
36670334,119061,10620,4,2,26
48413540,157101,2390,3,2,100
49031871,159047,4654,8,2,24
40525131,131509,16353,7,2,13
102762403,332150,1575,8,2,25
743393,2480,15039,10,2,1
67896387,219649,37779,7,2,12
105350626,340590,14741,8,2,12
22107073,71546,527,7,2,276
41705680,135193,38992,8,2,12
56994381,184938,14353,8,2,1
90460135,292302,30347,8,2,2
4235590,13937,13601,10,2,22
6669742,21878,3503,8,2,12
108484459,350959,33926,8,2,12
50217161,162863,37105,9,2,12
71781216,232286,3009,7,2,105
19842369,64077,431,6,2,1
32031618,103862,22,7,2,178
83625492,270663,31964,10,2,13
49650761,161052,31043,7,2,12
64810937,209792,2661,10,2,1
75972937,246022,6547,10,2,13
52046303,168836,8190,5,2,1
73837097,239075,31964,9,2,13
29348597,95136,14741,9,2,12
105309913,340472,20543,7,2,1
92785467,299760,2167,7,2,23
51773437,167929,1535,8,2,37
105497836,341096,610,1,4,3
15214254,49398,145,7,2,26
55714201,180873,889,8,1,10
101173047,326878,6547,5,4,10
103543518,334691,10155,10,2,13
14413006,46802,1575,8,2,25
1340635,4638,5719,5,2,2
106025962,342799,1535,8,2,37
77268517,250275,6547,9,2,13
64977776,210325,13601,8,2,22
43494813,141085,801,9,2,26
98207562,317246,28623,8,2,12
88993542,287507,37520,9,2,24
94170392,304327,8768,8,2,1
53596620,173774,35298,9,2,12
105918106,342427,37520,10,1,5
36432843,118327,1535,10,2,37
18774761,60759,11981,10,2,1
68030407,220093,1575,10,2,25
55538317,180271,1367,8,2,1
94748498,306134,437,7,2,1
34864647,113137,21273,7,2,12
25264605,81967,906,5,2,1
93402944,301820,4793,5,2,1
52474588,170182,2963,7,2,13
55021081,178509,8230,5,2,1
84569344,273611,14713,8,2,13
68666380,222165,18671,7,2,12
63732715,206524,3503,5,2,12
11610377,37770,861,8,2,24
49318734,159961,23273,9,2,22
3167941,10614,5630,8,2,11
22053496,71376,1,7,2,26
90562436,292608,37349,7,2,12
107620888,348190,1,8,2,26
92204598,297816,540,5,2,6
76076474,246420,34498,7,2,1
52469838,170167,6547,10,2,13
799163,2675,23273,9,2,22
91733993,296386,14227,3,2,13
15697533,50929,4896,9,2,26
65899443,213303,37430,8,2,24
96412689,311574,9926,6,2,12
3179622,10665,10702,10,2,1
101421837,327657,889,4,2,12
102507478,331273,25429,4,2,10
106141775,343172,33729,5,2,1
34765929,112810,902,7,2,1
82920183,268464,2167,9,2,23
83259145,269508,19163,3,2,10
20501014,66306,889,8,2,12
41589319,134842,4654,8,2,24
25083167,81398,6211,9,2,11
87884650,284057,1535,10,2,37
32266211,104691,6624,9,2,1
28143818,91145,25157,8,2,12
52750236,171103,32547,9,2,1
58738256,190344,426,10,2,4
47146691,152968,32182,9,2,12
4161464,13725,1575,10,2,25
60399183,195712,899,8,2,1
67953909,219836,513,8,2,1
12500131,40640,2167,10,2,23
103398518,334200,16918,8,2,11
51832741,168114,42923,7,1,7
85317844,275993,2581,10,2,25
71333985,230862,13055,8,2,2
5798181,19025,12115,10,2,1
85887890,277746,2034,10,2,24
66433645,215021,79,7,2,24
101623422,328288,899,8,2,1
59396282,192459,1,9,2,26
23726304,76844,166,6,2,26
91037269,294152,6535,7,2,1
66118960,214018,8129,8,2,11
49347129,160048,5630,8,2,11
80906591,261979,11771,7,2,25
44787319,145360,384,6,2,13
37921312,123108,14741,8,2,12
36546372,118686,11887,7,2,13
95022914,307126,3371,10,2,24
33188086,107521,10620,10,2,26
32421752,105196,889,8,2,12
85566034,276772,9253,9,2,24
53611013,173830,15911,6,2,12
91289241,294962,31964,9,2,13
105763961,341862,39551,8,1,2
67063937,217060,37349,8,2,12
11153923,36330,1535,9,2,37
4616062,15222,9253,10,2,24
90737384,293155,38578,7,2,49
28353249,91900,22961,10,2,1
89795319,290233,10408,8,2,1
77308727,250408,66,6,2,26
66789081,216113,14741,9,2,12
38870990,126248,11531,9,2,1
105239168,340201,31964,7,2,13
28287260,91683,17641,8,2,1
88455055,285864,527,7,2,276
82477918,267075,1575,7,2,25
89265606,288466,15335,10,2,1
6951135,22791,899,8,2,1
19542150,63168,80,8,2,43
57983928,188064,785,7,2,2
104053986,336420,1535,10,2,37
108335954,350502,2004,9,2,25
105867332,342232,37430,7,2,24
104515206,337785,1092,5,2,1
21158544,68458,2034,10,1,13
46264259,150106,9253,10,2,24
64382246,208440,2167,8,3,9
58611553,189946,531,8,2,1
100149969,323567,1433,7,2,1
96836147,312824,437,8,2,1
36662193,119028,31580,10,2,13
39946049,129834,21067,7,2,12
73297416,237260,4713,10,4,1
87462655,282797,18671,7,2,12
67244079,217608,325,8,2,25
54269286,175996,32182,9,2,12
106262628,343601,13055,5,2,2
83165767,269237,166,7,2,26
47785708,155170,10196,4,2,1
16799128,54378,382,5,2,4
13200655,42914,8525,9,2,12
58193313,188742,101,10,2,12
2889279,9757,9926,8,2,12
35793661,116184,13411,7,2,1
14970517,48614,6547,8,2,13
91063719,294220,31964,7,2,13
3722266,12328,31043,6,2,12
21238728,68684,10793,9,2,22
56104643,182070,481,6,2,224
52963864,171794,431,10,2,1
63980149,207222,2994,4,2,2
96404148,311553,10659,8,2,1
25603391,83061,11979,7,2,1
84020372,271810,20907,9,2,1
31552339,102331,27387,10,2,1
26183512,84943,357,3,2,4
30273441,98113,31964,8,2,13
27574728,89375,36286,7,2,1
107531451,347900,2167,9,2,23
59047288,191362,37779,8,2,12
98548657,318461,32182,8,2,12
59358048,192365,9253,7,2,24
99452179,321389,31181,8,2,12
73094052,236589,431,8,2,1
81704605,264504,6211,8,2,11
103930420,335982,40111,9,2,1
90729005,293130,34962,7,2,1
21044884,68118,8525,8,2,12
4509998,14842,28121,8,2,13
24239627,78595,37779,9,2,12
16971203,54969,1002,7,2,6
9141981,29841,32894,2,2,1
5353718,17599,13173,10,2,1
101361324,327465,32894,3,2,1
65135840,210831,889,8,2,12
62196938,201507,6467,7,2,1
103653809,335063,10521,8,2,13
2059329,6973,21273,7,2,12
41125261,133357,2116,6,2,128
75920009,245860,6467,10,2,1
76462788,247704,540,7,2,6
99566809,321704,33489,8,2,25
29677085,96169,28891,10,2,25
63121670,204577,5630,9,2,11
74765986,242063,4874,10,2,1
49485539,160470,481,10,2,224
105189655,340028,10620,8,2,26
1683785,5739,13601,9,2,22
40777941,132241,14227,6,2,13
77653347,251471,10417,4,2,1
96388517,311489,2890,7,2,1
94055340,303950,766,4,2,1
36316890,117928,6547,10,2,13
100291332,323986,15197,6,2,1
52832929,171386,10711,10,2,12
63424752,205542,325,8,2,25
17316435,56176,11981,10,2,1
21955441,71030,2899,7,2,1
7561676,24792,30346,9,2,1
38613209,125442,31181,9,2,12
98007211,316637,10620,9,2,26
35268439,114459,20,8,2,220
25259130,81950,34055,7,2,12
27364199,88678,1575,10,2,25
43681405,141688,3782,8,2,1
94416717,305061,9926,8,2,12
64191713,207914,431,8,2,1
82482927,267089,870,7,2,2
72422044,234429,1292,7,2,5
37620599,122202,210,8,2,161
21382614,69146,5630,8,2,11
98839616,319368,431,7,2,1
17802497,57751,22547,7,2,13
91054214,294197,36259,4,1,26
65535987,212099,11981,9,2,1
51048950,165479,13667,7,2,1
12150592,39494,15039,9,2,1
90245645,291650,101,9,2,13
75672165,245019,10702,7,2,1
22704126,73510,28623,6,2,12
96988039,313366,395,6,2,13
40270681,130709,32182,8,2,12
40273079,130714,27989,8,2,13
79762197,258350,249,6,2,167
86592894,279949,23673,8,2,12
39774103,129238,355,8,2,24
44532811,144514,31043,9,2,12
89518199,289344,27989,9,2,13
94754459,306152,9253,9,2,24
61261747,198458,11887,9,2,13
38480759,125006,23273,7,2,22
29063453,94184,12017,8,2,1
94909690,306706,6211,10,2,11
65482134,211905,9253,10,2,24
76421776,247582,23273,9,2,22
101747748,328686,1055,5,2,6
96143577,310675,2931,7,2,24
25931619,84115,50,8,2,24
14745088,47856,14511,10,6,5
8616451,28127,36286,8,2,1
26793240,86843,1887,10,2,24
57523478,186628,2890,6,2,1
94390444,304991,37105,8,2,12
50871132,164926,32182,8,2,12
37505189,121834,37349,10,2,12
44711894,145103,166,8,2,26
82969243,268610,4921,7,2,1
39867283,129561,1535,10,2,37
16153607,52445,50,7,2,24
103314029,333900,896,9,2,1
28305978,91744,1535,9,2,37
7204352,23625,1575,10,2,25
94298690,304730,20583,8,2,25
11853675,38526,7222,7,2,1
39083850,126919,21273,10,2,12
80429613,260444,2520,7,2,2
28068725,90918,759,10,2,1
65417112,211723,6211,7,2,11
91784525,296531,2167,6,2,23
18394324,59570,30346,9,2,1
11103907,36138,9367,7,2,12
24896402,80775,10793,3,4,14
94469027,305228,210,9,3,60
27750045,89902,9213,7,2,1
106836439,345571,30778,10,2,1
88930047,287290,1575,3,4,0
16528076,53552,355,7,2,24
105143255,339856,1430,8,2,1
75031964,242935,23281,8,2,11
36178756,117456,1292,8,2,5
97447833,314894,2994,10,2,1
83635719,270703,10715,8,2,1
77323291,250467,23273,10,2,22
106345703,343914,1430,8,2,1
56223389,182391,31636,5,2,12
107414272,347472,11887,5,2,13
18191098,58899,20,8,2,220
24779594,80392,6547,9,2,13
98088871,316866,1571,9,2,25
36211818,117573,32648,8,3,1
84177491,272359,39587,9,2,13
95068017,307257,322,10,2,12
20171997,65170,16353,7,2,13
48422013,157126,1,10,2,26
42579603,138063,20583,9,2,25
51033444,165424,597,8,2,1
66238941,214407,14227,7,2,13
80917258,262013,33010,5,2,6
41034141,133061,31580,8,2,13
36893340,119832,7711,8,2,1
88981176,287462,2006,7,2,1
30824564,99881,17777,4,2,12
58262201,188944,31757,8,2,1
108944294,352507,31297,8,2,1
107548552,347966,10620,7,2,26
89488553,289229,22961,6,2,1
91476850,295558,30,10,2,26
6546337,21436,32182,9,2,12
88112544,284731,11981,9,2,1
100513472,324721,2393,5,2,1
66209087,214325,899,5,4,1
69320273,224193,114,8,2,26
34106966,110631,32615,9,2,12
1801062,6147,9253,10,2,24
48546750,157508,25157,7,2,12
3322544,11100,2581,8,2,25
17425498,56540,30,10,2,26
76729617,248567,32182,8,2,12
79064278,255998,889,8,2,12
40524044,131505,37999,9,2,12
58246989,188907,37349,8,2,12
87155935,281781,32182,9,2,12
92494742,298746,28891,7,2,25
85865293,277669,1120,7,2,1
75560812,244650,1535,10,2,37
78956868,255646,12413,8,2,12
3287508,10998,36999,7,2,6
58339133,189110,4654,8,2,24
56458864,183129,10793,10,2,22
4551826,15001,28121,7,2,13
60885292,197273,10278,8,2,25
71068742,230009,513,9,2,1
43665192,141648,37999,8,2,12
79353069,256966,4795,7,2,1
31610164,102529,31043,5,2,12
16203635,52592,28623,6,2,12
94977350,306962,22433,7,3,3
4706841,15550,6637,8,2,1
94442358,305148,36934,6,2,52
101958032,329453,759,10,2,1
67666708,218952,32977,10,2,100
51239311,166077,33489,8,2,25
13248980,43071,101,5,4,5
72045127,233185,37520,7,1,2
